#S	T	Index
34352941.2	2129.06056484	0
33823529.4	2269.50450895	0
30117647.1	1637.98275281	1
42294117.6	4605.93445896	1
30117647.1	1638.10228851	2
42823529.4	4894.05688902	2
30117647.1	1638.24942532	3
43352941.2	5100.51559341	3
30117647.1	1638.42143983	4
43882352.9	5311.49089812	4
66117647.1	5487.76769306	5
44411764.7	5478.86211069	5
30117647.1	1638.83770158	6
44411764.7	5525.61097233	6
65058823.5	5784.53337222	7
44941176.5	5744.2012426	7
30117647.1	1639.36286095	8
45470588.2	5861.18638476	8
30117647.1	1639.67101079	9
45470588.2	5964.57571629	9
30117647.1	1640.01287316	10
46000000.0	6093.62614081	10
30117647.1	1640.39131558	11
46000000.0	6190.52363235	11
30117647.1	1640.80954074	12
46529411.8	6316.82740281	12
30117647.1	1641.27111701	13
46529411.8	6413.73570852	13
30117647.1	1641.78002858	14
47058823.5	6537.32513044	14
30117647.1	1642.34069577	15
47058823.5	6637.11842322	15
30117647.1	1642.95803079	16
47588235.3	6759.91539547	16
30117647.1	1643.63749732	17
47588235.3	6860.7893456	17
60294117.6	6987.12835097	18
48117647.1	6986.57853436	18
30117647.1	1645.20781494	19
48117647.1	7083.6956183	19
30117647.1	1646.11296141	20
48647058.8	7223.09631939	20
30117647.1	1647.20209836	21
48647058.8	7314.80609769	21
30117647.1	1648.56958108	22
49176470.6	7513.73633377	22
30117647.1	1650.0475906	23
49705882.4	7684.13654084	23
30117647.1	1651.6523885	24
49705882.4	7779.06102764	24
30117647.1	1653.39471727	25
50235294.1	7974.12285685	25
30117647.1	1655.28682288	26
50764705.9	8154.66755383	26
30117647.1	1657.32118212	27
51294117.6	8338.73130446	27
30117647.1	1659.43427656	28
51823529.4	8519.96407188	28
30117647.1	1661.73522189	29
52882352.9	8729.80667634	29
30117647.1	1664.24451909	30
52882352.9	8889.55864811	30
30117647.1	1666.954958	31
53411764.7	9091.43832986	31
30117647.1	1669.77065867	32
53411764.7	9276.39937731	32
30117647.1	1672.86222757	33
53941176.5	9525.68254384	33
30117647.1	1676.24856106	34
53941176.5	9732.23091265	34
30117647.1	1679.8307143	35
52352941.2	9540.15284212	35
30117647.1	1683.80716882	36
52352941.2	9685.72103887	36
30117647.1	1688.20383184	37
51823529.4	9612.03855177	37
30117647.1	1693.11806978	38
51823529.4	9743.40745461	38
30117647.1	1698.6675903	39
51294117.6	9604.50875709	39
30117647.1	1704.99887558	40
50764705.9	9427.47101389	40
30117647.1	1712.3188057	41
50764705.9	9540.57959135	41
30117647.1	1720.73974538	42
0	0	42
30117647.1	1733.26357388	43
0	0	43
30117647.1	1748.48727594	44
0	0	44
30117647.1	1767.5107821	45
0	0	45
30117647.1	1791.45397386	46
0	0	46
30117647.1	1823.34697098	47
0	0	47
30117647.1	1868.69562423	48
0	0	48
30117647.1	1952.63925878	49
0	0	49
30117647.1	1958.92558384	50
0	0	50
30117647.1	1965.17156171	51
0	0	51
30117647.1	1971.35700331	52
0	0	52
30117647.1	1977.48172603	53
0	0	53
30117647.1	1983.53709768	54
0	0	54
30117647.1	1989.51871555	55
0	0	55
30117647.1	1995.43999853	56
0	0	56
30117647.1	2001.36086329	57
0	0	57
30117647.1	2007.28475187	58
0	0	58
30117647.1	2013.17471609	59
0	0	59
30117647.1	2018.99964992	60
0	0	60
30117647.1	2024.74781875	61
0	0	61
30117647.1	2030.438418	62
0	0	62
30117647.1	2036.07250442	63
0	0	63
30117647.1	2041.65121098	64
0	0	64
30117647.1	2047.18107406	65
0	0	65
30117647.1	2052.70638431	66
0	0	66
30117647.1	2058.22559921	67
0	0	67
30117647.1	2063.70381345	68
0	0	68
30117647.1	2069.13216181	69
0	0	69
30117647.1	2074.51213313	70
0	0	70
30117647.1	2079.83011173	71
0	0	71
30117647.1	2085.09149846	72
0	0	72
30117647.1	2152.97824563	73
30647058.8	2257.30914376	73
30117647.1	2156.06083693	74
32764705.9	2712.14647249	74
30117647.1	2159.14034887	75
34352941.2	3135.83833752	75
30117647.1	2162.16019645	76
35411764.7	3474.11936646	76
30117647.1	2165.49563547	77
37000000.0	4011.42319597	77
30117647.1	2168.79356392	78
38058823.5	4415.82942784	78
40176470.6	5189.72389737	79
39647058.8	5060.57313033	79
41235294.1	5709.85193382	80
40705882.4	5567.61007692	80
42294117.6	6266.19793663	81
41764705.9	6101.45886529	81
30117647.1	2181.74793982	82
42294117.6	6449.57018483	82
30117647.1	2184.924784	83
43352941.2	7076.57851021	83
44941176.5	7907.22945984	84
43882352.9	7418.53437927	84
45470588.2	8339.93981974	85
44941176.5	8130.55641115	85
46529411.8	9076.64171044	86
45470588.2	8520.7847988	86
47058823.5	9510.02769653	87
46529411.8	9274.55577333	87
30117647.1	2200.50923716	88
46529411.8	9350.37531862	88
30117647.1	2203.6156747	89
0	0	89
30117647.1	2206.73139251	90
0	0	90
30117647.1	2209.83535507	91
0	0	91
30117647.1	2212.92783684	92
0	0	92
30117647.1	2216.01077857	93
0	0	93
30117647.1	2219.08575745	94
0	0	94
30117647.1	2222.1533566	95
0	0	95
30117647.1	2225.2166437	96
0	0	96
30117647.1	2228.27435415	97
0	0	97
30117647.1	2231.33178495	98
0	0	98
30117647.1	2234.38486162	99
0	0	99
30117647.1	2237.44234818	100
0	0	100
30117647.1	2240.49588399	101
0	0	101
30117647.1	2243.55939572	102
0	0	102
30117647.1	2246.62296984	103
0	0	103
30117647.1	2249.70595871	104
0	0	104
30117647.1	2252.82619722	105
0	0	105
30117647.1	2255.99148259	106
0	0	106
30117647.1	2259.1498301	107
0	0	107
30117647.1	2262.29413078	108
0	0	108
30117647.1	2265.37396256	109
0	0	109
30117647.1	2268.44628435	110
0	0	110
30117647.1	2271.45453546	111
0	0	111
30117647.1	2274.46194641	112
0	0	112
30117647.1	2277.40769309	113
0	0	113
30117647.1	2280.35666378	114
0	0	114
30117647.1	2283.2478854	115
0	0	115
30117647.1	2286.14426338	116
0	0	116
30117647.1	2288.98803861	117
0	0	117
30117647.1	2291.83716745	118
0	0	118
30117647.1	2294.63975477	119
0	0	119
30117647.1	2297.446502	120
0	0	120
30117647.1	2300.24636601	121
0	0	121
30117647.1	2303.05418604	122
0	0	122
30117647.1	2305.84616111	123
0	0	123
30117647.1	2308.66438089	124
0	0	124
30117647.1	2311.60213308	125
0	0	125
30117647.1	2314.53559169	126
0	0	126
30117647.1	2317.44084875	127
0	0	127
30117647.1	2320.34425993	128
0	0	128
30117647.1	2323.22099975	129
0	0	129
30117647.1	2326.09762234	130
0	0	130
30117647.1	2328.94938651	131
0	0	131
30117647.1	2331.8022044	132
0	0	132
30117647.1	2334.63212064	133
0	0	133
30117647.1	2337.46384783	134
0	0	134
30117647.1	2340.27471271	135
0	0	135
30117647.1	2343.08786514	136
0	0	136
30117647.1	2345.88214156	137
0	0	137
30117647.1	2348.67899535	138
0	0	138
30117647.1	2351.49717984	139
0	0	139
30117647.1	2354.33580221	140
0	0	140
30117647.1	2357.16213848	141
0	0	141
30117647.1	2359.99306755	142
0	0	142
30117647.1	2362.80998506	143
0	0	143
30117647.1	2365.63014948	144
0	0	144
30117647.1	2368.43760968	145
0	0	145
30117647.1	2371.24865906	146
0	0	146
30117647.1	2374.04801197	147
0	0	147
30117647.1	2376.85145339	148
0	0	148
30117647.1	2379.64388364	149
0	0	149
30117647.1	2382.44109454	150
0	0	150
30117647.1	2385.22764921	151
0	0	151
30117647.1	2388.01990651	152
0	0	152
30117647.1	2390.80148593	153
0	0	153
30117647.1	2393.58993353	154
0	0	154
30117647.1	2396.36731733	155
0	0	155
30117647.1	2399.1530185	156
0	0	156
30117647.1	2401.96960395	157
0	0	157
30117647.1	2404.81190595	158
0	0	158
30117647.1	2407.64188817	159
0	0	159
30117647.1	2408.90449384	160
0	0	160
30117647.1	2410.1711184	161
0	0	161
30117647.1	2411.4345682	162
0	0	162
30117647.1	2412.68869111	163
0	0	163
30117647.1	2413.94673723	164
0	0	164
30117647.1	2415.20869687	165
0	0	165
30117647.1	2416.47455356	166
0	0	166
30117647.1	2417.72462641	167
0	0	167
30117647.1	2418.97799075	168
0	0	168
30117647.1	2420.23515679	169
0	0	169
30117647.1	2424.00315741	170
0	0	170
30117647.1	2427.80998514	171
0	0	171
30117647.1	2431.63396037	172
0	0	172
30117647.1	2435.48770974	173
0	0	173
30117647.1	2439.37457878	174
0	0	174
30117647.1	2443.2866653	175
0	0	175
30117647.1	2447.21213685	176
0	0	176
30117647.1	2451.20244239	177
0	0	177
30117647.1	2455.25336359	178
0	0	178
30117647.1	2459.33394582	179
0	0	179
30117647.1	2463.42659162	180
0	0	180
30117647.1	2467.54177481	181
0	0	181
30117647.1	2471.67786661	182
0	0	182
30117647.1	2475.83177583	183
0	0	183
30117647.1	2479.98895608	184
0	0	184
30117647.1	2484.16354852	185
0	0	185
30117647.1	2488.35418761	186
0	0	186
30117647.1	2492.55956712	187
0	0	187
30117647.1	2496.7746748	188
0	0	188
30117647.1	2501.02771244	189
0	0	189
30117647.1	2505.35764407	190
0	0	190
30117647.1	2509.77968064	191
0	0	191
30117647.1	2514.20962423	192
0	0	192
30117647.1	2518.64654956	193
0	0	193
30117647.1	2523.08571675	194
0	0	194
30117647.1	2527.52416904	195
0	0	195
30117647.1	2531.96763482	196
0	0	196
30117647.1	2536.41534709	197
0	0	197
30117647.1	2540.86655705	198
0	0	198
30117647.1	2545.32056997	199
0	0	199
30117647.1	2549.78640007	200
0	0	200
30117647.1	2554.3188894	201
0	0	201
30117647.1	2558.85915519	202
0	0	202
30117647.1	2563.40040388	203
0	0	203
30117647.1	2567.94184555	204
0	0	204
30117647.1	2572.48293751	205
0	0	205
30117647.1	2577.02317326	206
0	0	206
30117647.1	2581.5620633	207
0	0	207
30117647.1	2586.09913594	208
0	0	208
30117647.1	2590.63396284	209
0	0	209
30117647.1	2595.16525678	210
0	0	210
30117647.1	2599.69324905	211
0	0	211
30117647.1	2604.29218172	212
0	0	212
30117647.1	2608.89807433	213
0	0	213
30117647.1	2613.50001834	214
0	0	214
30117647.1	2618.09766873	215
0	0	215
30117647.1	2622.69069658	216
0	0	216
30117647.1	2627.27880628	217
0	0	217
30117647.1	2631.86171467	218
0	0	218
30117647.1	2636.43913031	219
0	0	219
30117647.1	2641.01080412	220
0	0	220
30117647.1	2645.57672009	221
0	0	221
30117647.1	2650.13971656	222
0	0	222
30117647.1	2654.77424385	223
0	0	223
30117647.1	2659.40492924	224
0	0	224
30117647.1	2664.02878594	225
0	0	225
30117647.1	2668.64563252	226
0	0	226
30117647.1	2673.25526794	227
0	0	227
30117647.1	2677.85751951	228
0	0	228
30117647.1	2682.45221369	229
0	0	229
30117647.1	2687.03917623	230
0	0	230
30117647.1	2691.61826727	231
0	0	231
30117647.1	2696.18935189	232
0	0	232
30117647.1	2700.77481024	233
0	0	233
30117647.1	2705.40755698	234
0	0	234
30117647.1	2710.04000578	235
0	0	235
30117647.1	2714.66377595	236
0	0	236
30117647.1	2719.27876985	237
0	0	237
30117647.1	2723.88487294	238
0	0	238
30117647.1	2728.48142847	239
0	0	239
30117647.1	2733.06748139	240
0	0	240
30117647.1	2737.64446872	241
0	0	241
30117647.1	2742.21233537	242
0	0	242
30117647.1	2746.77097629	243
0	0	243
30117647.1	2751.35470404	244
0	0	244
30117647.1	2755.96935285	245
0	0	245
30117647.1	2760.58420228	246
0	0	246
30117647.1	2765.18939993	247
0	0	247
30117647.1	2769.78489065	248
0	0	248
30117647.1	2774.37061471	249
0	0	249
30117647.1	2778.94653342	250
0	0	250
30117647.1	2783.51259953	251
0	0	251
30117647.1	2788.06877605	252
0	0	252
30117647.1	2792.61503156	253
0	0	253
30117647.1	2797.15132709	254
0	0	254
30117647.1	2801.71071529	255
0	0	255
30117647.1	2806.30698229	256
0	0	256
30117647.1	2810.89549428	257
0	0	257
30117647.1	2815.47374805	258
0	0	258
30117647.1	2820.04174346	259
0	0	259
30117647.1	2824.59945312	260
0	0	260
30117647.1	2829.1468778	261
0	0	261
30117647.1	2833.68398821	262
0	0	262
30117647.1	2838.21078423	263
0	0	263
30117647.1	2842.72726668	264
0	0	264
30117647.1	2847.23660579	265
0	0	265
30117647.1	2851.76021075	266
0	0	266
30117647.1	2856.32608419	267
0	0	267
30117647.1	2860.88143842	268
0	0	268
30117647.1	2865.42628729	269
0	0	269
30117647.1	2869.9606055	270
0	0	270
30117647.1	2874.48443754	271
0	0	271
30117647.1	2878.99776812	272
0	0	272
30117647.1	2883.50058729	273
0	0	273
30117647.1	2888.03343157	274
0	0	274
30117647.1	2892.56524288	275
0	0	275
30117647.1	2897.0868358	276
0	0	276
30117647.1	2901.62381075	277
0	0	277
30117647.1	2906.2016887	278
0	0	278
30117647.1	2910.76836911	279
0	0	279
30117647.1	2915.32390365	280
0	0	280
30117647.1	2919.86832044	281
0	0	281
30117647.1	2924.40162583	282
0	0	282
30117647.1	2928.92387908	283
0	0	283
30117647.1	2933.43507579	284
0	0	284
30117647.1	2937.9352743	285
0	0	285
30117647.1	2942.42450809	286
0	0	286
30117647.1	2946.90376561	287
0	0	287
30117647.1	2951.39385418	288
0	0	288
30117647.1	2955.92738841	289
0	0	289
30117647.1	2960.44989236	290
0	0	290
30117647.1	2964.96138594	291
0	0	291
30117647.1	2969.46193146	292
0	0	292
30117647.1	2973.95155901	293
0	0	293
30117647.1	2978.41102507	294
0	0	294
30117647.1	2982.66290063	295
0	0	295
30117647.1	2986.93454577	296
0	0	296
30117647.1	2991.22592268	297
0	0	297
30117647.1	2995.53701072	298
0	0	298
30117647.1	2999.8677824	299
0	0	299
30117647.1	3004.21820679	300
0	0	300
30117647.1	3008.58825637	301
0	0	301
30117647.1	3012.97790709	302
0	0	302
30117647.1	3017.38713144	303
0	0	303
30117647.1	3021.81589849	304
0	0	304
30117647.1	3026.26418417	305
0	0	305
30117647.1	3030.73196443	306
0	0	306
30117647.1	3035.21921175	307
0	0	307
30117647.1	3039.72589521	308
0	0	308
30117647.1	3044.25199761	309
0	0	309
30117647.1	3048.79749146	310
0	0	310
30117647.1	3053.36234581	311
0	0	311
30117647.1	3057.94654003	312
0	0	312
30117647.1	3062.55004664	313
0	0	313
30117647.1	3067.17284156	314
0	0	314
30117647.1	3071.35123376	315
0	0	315
